id,p_label,1,2,3,4,5,6,7,8
39529,0,-0.018719302,-0.0033785775,-0.007660035,-0.009188125,-0.010528166,0.016704082,-0.014773205,-0.015182502
23135,0,-0.021459164,-0.0056316815,-0.004926633,-0.0078538,-0.011038518,0.016458154,-0.014177624,-0.013520663
157629,0,-0.02010247,-0.0048184767,-0.005503837,-0.007346196,-0.010271903,0.0155220665,-0.011456251,-0.012449668
25539,0,-0.01799714,-0.0038409159,-0.0074777566,-0.008830288,-0.009908386,0.017578945,-0.011940099,-0.012962815
23335,0,-0.02147747,-0.005335383,-0.0052557103,-0.008338448,-0.010825012,0.016958531,-0.014849378,-0.013807792
157457,0,-0.02305747,-0.004954513,-0.0049449913,-0.0067753065,-0.008156568,0.013162762,-0.010501416,-0.009187033
39239,0,-0.018726354,-0.0050552227,-0.0030746944,-0.0071671084,-0.011261608,0.01528655,-0.00979482,-0.010984681
42396,0,-0.021825397,-0.005215423,-0.0060254484,-0.008474557,-0.009598823,0.015224904,-0.013777956,-0.012920579
23549,0,-0.02035709,-0.004634451,-0.006119821,-0.012236853,-0.006847527,0.013540242,-0.012591831,-0.009496418
157939,0,-0.020713156,-0.004749177,-0.006902911,-0.010564057,-0.007337831,0.014655892,-0.012971815,-0.011320724
158143,0,-0.020972373,-0.008673489,-0.0033153929,-0.007791614,-0.007676251,0.014801446,-0.0062700845,-0.008060185
39373,0,-0.019484917,-0.0033478104,-0.006116245,-0.0040561575,-0.01300215,0.015411697,-0.012678148,-0.016394492
46493,0,-0.019997546,-0.0042262897,-0.006486673,-0.008826178,-0.00896854,0.015113696,-0.012873597,-0.012463998
42716,0,-0.017972833,-0.0037044603,-0.007178344,-0.008347817,-0.009115644,0.015291169,-0.010824477,-0.012022538
21216,0,-0.020455776,-0.0054548606,-0.0053706057,-0.007711988,-0.010734534,0.016703226,-0.014233336,-0.0140526
157311,0,-0.021714838,-0.005956283,-0.0059070326,-0.00927842,-0.0074687116,0.014396008,-0.011731874,-0.010830765
39168,0,-0.0198624,-0.0059868023,-0.0036444627,-0.008170528,-0.0134464055,0.016164001,-0.017513225,-0.01638769
47289,4,-0.018538008,-0.005805889,-0.003487561,-0.0017952714,-0.012334028,0.013797309,-0.007313136,-0.012656175
25335,0,-0.015109809,-0.003273813,-0.0067795888,-0.004217541,-0.011724487,0.017008815,-0.008352652,-0.01355971
46581,4,-0.016394245,-0.004865259,-0.0039431043,0.002176499,-0.013067005,0.011787906,-0.0018657632,-0.012361061
157670,0,-0.02057113,-0.005661413,-0.0050255843,-0.008618513,-0.008221332,0.0145403445,-0.009959754,-0.0097131925
41063,4,-0.019213287,-0.0049530137,-0.0049061887,-0.0014571566,-0.012264803,0.01379098,-0.009119544,-0.014822103
21250,0,-0.020807965,-0.00462519,-0.0068227686,-0.008435858,-0.010024494,0.016357727,-0.014976479,-0.01435523
21625,0,-0.019802922,-0.005046103,-0.0062131584,-0.009705197,-0.009581486,0.016348928,-0.014208727,-0.0129747335
40879,0,-0.017327005,-0.004255349,-0.006219022,-0.0031143408,-0.01131798,0.014788128,-0.007963594,-0.013187729
23485,0,-0.02175652,-0.0047150273,-0.0065475777,-0.009262439,-0.008455925,0.014733087,-0.012425944,-0.0115677705
22348,0,-0.018456714,-0.003886979,-0.0071800128,-0.009598158,-0.009090651,0.017039232,-0.012993213,-0.01265523
157192,0,-0.018985836,-0.0043228306,-0.0065367594,-0.0075143445,-0.008027624,0.013838351,-0.009053972,-0.010251462
22641,0,-0.019491779,-0.0047046766,-0.0063109696,-0.008095982,-0.010150736,0.016977746,-0.014388483,-0.014088527
21369,0,-0.02034725,-0.0057647564,-0.0046950057,-0.0062311385,-0.011046438,0.016194932,-0.012972545,-0.013861072
21186,0,-0.020062389,-0.0047243014,-0.00687873,-0.00859536,-0.009044915,0.015924498,-0.013115305,-0.012777326
46454,1,-0.021485755,-0.004869852,-0.003903579,-0.0069901384,-0.009073809,0.013543922,-0.00953979,-0.009683096
22454,0,-0.020356836,-0.005104389,-0.0060928874,-0.009034557,-0.009453114,0.016399808,-0.014175896,-0.013123951
22913,0,-0.020080643,-0.0041182917,-0.0075002983,-0.008082574,-0.008776128,0.015210386,-0.012032587,-0.0126156425
23145,0,-0.020656778,-0.0051497687,-0.0059499256,-0.008707313,-0.0101177525,0.016200125,-0.014559861,-0.013581967
25086,0,-0.022979746,-0.0051104575,-0.0054488294,-0.008487539,-0.012312159,0.01647614,-0.01812116,-0.016407214
23021,0,-0.020671526,-0.00445628,-0.0061328523,-0.0073878504,-0.011228716,0.016587526,-0.01389787,-0.014167024
40587,0,-0.019859286,-0.0044074655,-0.0070792213,-0.009223817,-0.008559339,0.015838947,-0.0123127345,-0.011953052
157018,1,-0.018340396,-0.006067544,-0.003450837,-0.007741878,-0.010243684,0.015919715,-0.009096073,-0.009951905
42582,4,-0.017152967,-0.000760328,-0.0077823736,0.009918539,-0.016416583,0.0080017075,0.00018239394,-0.01645222
20185,0,-0.016773881,-0.004794359,-0.005797971,-0.008504985,-0.010378938,0.016911484,-0.011480786,-0.0127216205
