id,p_label,1,2,3,4,5,6,7,8
39529,0,-0.009129483,0.0054646377,-0.0025085472,0.0063571017,-0.0071893334,-0.016213922,-0.005484566,0.007907398
23135,0,-0.007959086,0.005372314,-0.0013713799,0.004441131,-0.007127177,-0.014335498,-0.0021412075,0.009903191
27218,0,-0.008846857,0.005187763,-0.0020537935,0.004832061,-0.00741037,-0.015643168,-0.0038714632,0.009811088
157629,0,-0.008307893,0.0052640066,9.62764e-05,0.004628189,-0.0073488876,-0.0155846365,-0.0012579039,0.011654902
25539,0,-0.010153154,0.004366316,-0.0018364638,0.0045918543,-0.006357886,-0.0147660095,-0.0046900753,0.0070877187
23335,0,-0.0077359937,0.0056469757,-0.0017364882,0.0050946698,-0.007430613,-0.0147890095,-0.0025549121,0.010524599
157457,0,-0.0041260347,0.008561272,0.0015381575,0.0055571496,-0.0074166246,-0.010464091,0.002469048,0.01413312
39239,0,-0.01011011,0.0036145896,0.0013095327,0.0022032503,-0.0051345304,-0.013085892,-0.0001773797,0.007850338
42396,0,-0.0077767987,0.0050867163,-0.0017000362,0.004984241,-0.007177394,-0.015330359,-0.0027290173,0.009749882
23549,0,-0.008859472,0.0034458507,-0.0020572916,0.0034633204,-0.0074427444,-0.017000267,-0.002677597,0.009768933
157939,0,-0.008503269,0.0047458857,-0.0016785003,0.0048542805,-0.007998578,-0.017282521,-0.002841968,0.011407182
158143,0,-0.004976647,0.010641538,0.0025082007,0.008429449,-0.007322971,-0.007952955,0.00012708455,0.014819657
27687,0,-0.008982688,0.0043213945,-0.0022516772,0.003981022,-0.0070210844,-0.015692737,-0.0029667635,0.009363785
39373,0,-0.003724726,0.008864205,-0.0021675006,0.0075298585,-0.006129738,-0.010245217,-0.0038381498,0.008375773
46493,0,-0.0082211755,0.0047152042,-0.0011715218,0.003965514,-0.0066851974,-0.01500015,-0.0022017136,0.009205304
42716,0,-0.009047193,0.004511526,-0.0012193844,0.004100498,-0.006474003,-0.015065856,-0.002788499,0.008021172
21216,0,-0.0069570057,0.0061206,-0.00227613,0.005382251,-0.007266067,-0.014061345,-0.0029784665,0.00955632
157311,0,-0.007139407,0.0068871677,-0.0007996522,0.0059819072,-0.008389737,-0.0150102,-0.0017114803,0.013427163
39168,0,-0.0068498887,0.00729605,-0.0011894852,0.006933566,-0.0076834373,-0.0146250315,-0.004044965,0.010243677
47289,4,-0.002330348,0.008635063,-0.00085970014,0.005874824,-0.0057536587,-0.008828618,-0.0004887581,0.010345336
26622,0,-0.00742252,0.0065207835,-0.0020074546,0.005860418,-0.007267561,-0.013699673,-0.003939897,0.009443298
25335,4,-0.007747477,0.006263599,-0.0017431453,0.004998315,-0.0039539784,-0.009270033,-0.0052168593,0.0030978955
28096,0,-0.008346867,0.0050747637,-0.0017991737,0.0046455767,-0.007471986,-0.015412189,-0.0028548315,0.0102742035
46581,4,-0.0024246406,0.008860864,-0.0005279556,0.0050596446,-0.004825011,-0.0062743835,-0.00032015145,0.0073749833
157670,0,-0.007881865,0.0045975354,-0.00080603734,0.0033688378,-0.006758854,-0.014208224,-0.00035846606,0.010175068
41063,4,-0.0029764064,0.009378597,-0.0024919137,0.0073941164,-0.0059207752,-0.008121787,-0.0031492785,0.007858539
21250,0,-0.007901408,0.005442323,-0.0025936738,0.005562175,-0.0075451415,-0.015668854,-0.004124999,0.009556536
21625,0,-0.008782204,0.004580952,-0.00213385,0.004473483,-0.0076836087,-0.016476957,-0.0037492588,0.0096228905
40879,0,-0.004019972,0.007979695,-0.0020646304,0.005749926,-0.0052793473,-0.008382898,-0.0020189323,0.0073033795
23485,0,-0.008017387,0.004512828,-0.002279684,0.0043389276,-0.0070921034,-0.015486067,-0.0022656024,0.0097491965
22348,0,-0.009706745,0.004227856,-0.0017912053,0.0036046505,-0.006715093,-0.015288051,-0.003268458,0.008019248
157192,0,-0.0068216436,0.0052826256,-0.00027482957,0.0034219455,-0.0066677816,-0.013848379,0.0006082505,0.010474309
22641,0,-0.0076646395,0.005826488,-0.0023784414,0.0054011755,-0.0071224533,-0.014484659,-0.0037937053,0.009088315
21369,0,-0.005757764,0.006906148,-0.0016823895,0.0053961985,-0.0065092444,-0.011578266,-0.0022311583,0.009092748
21186,0,-0.008489395,0.0045940857,-0.0027208962,0.0045663714,-0.0072206035,-0.016022734,-0.0040984917,0.008988533
27133,0,-0.009167442,0.0058860723,-0.0007869452,0.005036168,-0.007540997,-0.014647964,-0.003379494,0.010568181
46454,1,-0.008367062,0.0041677225,0.0004580766,0.0021947399,-0.005381353,-0.012272613,0.0010007061,0.008824907
22454,0,-0.008583592,0.0050532836,-0.0020650402,0.004686281,-0.0073186196,-0.015717851,-0.0033765081,0.009481683
22913,0,-0.00838148,0.0045363866,-0.0024271458,0.004236806,-0.006763242,-0.014730249,-0.0032905284,0.008158661
23145,0,-0.008315261,0.005229594,-0.0021276139,0.0046150275,-0.0072879195,-0.0151689,-0.0031657368,0.00924103
25086,0,-0.007183358,0.006578125,-0.0021488927,0.0069284923,-0.008315742,-0.01623639,-0.0043330044,0.010660961
23021,0,-0.007668266,0.0055902526,-0.0018250793,0.0050009545,-0.0069540367,-0.013565844,-0.0027415305,0.009193154
40587,0,-0.009833092,0.004105773,-0.0018501282,0.003877692,-0.006633632,-0.015309995,-0.0035169125,0.008304894
27971,4,0.008380473,0.017326187,-0.004657928,0.0107372105,-0.0036941543,0.004208602,-0.0034939311,0.003987449
157018,1,-0.0064527337,0.005662853,0.0018887483,0.0026909653,-0.006654989,-0.012221292,0.002808109,0.012348635
42582,4,0.0034737643,0.014049634,-0.0038148984,0.009172697,-0.0036143549,-0.0004377328,-0.0045543797,0.002642991
39909,0,-0.009170905,0.0049333405,-0.00096107274,0.004297223,-0.0065848865,-0.014190538,-0.0029844027,0.008285465
26040,2,0.11248428,-0.12196049,-0.21057902,-0.02622005,-0.08670563,-0.21703056,0.051720157,0.024300918
157085,0,-0.0059244335,0.0090894215,0.0063407198,0.00415894,-0.008263549,-0.010383159,0.0042009577,0.016784446
157445,0,-0.0030388366,0.008772489,0.0016506761,0.0065031797,-0.008488784,-0.012473168,0.0026835054,0.016510874
27242,0,-0.0070583746,0.0066341907,-0.0021391325,0.00608355,-0.0074393153,-0.014064755,-0.0034546275,0.010305731
26297,0,-0.007270178,0.0057750847,-0.0026147142,0.006177664,-0.00756051,-0.01573526,-0.0037686378,0.009714466
41297,0,-0.008538581,0.005746139,-0.0018076524,0.005251143,-0.0073756054,-0.014839252,-0.003629554,0.009745212
21590,0,-0.008496063,0.00427847,-3.3564866e-05,0.0016267262,-0.006607149,-0.013197871,0.00060105324,0.0069224164
39400,4,0.0155552365,0.035903554,0.0147309005,0.025620688,-0.0006565526,0.03247843,-0.0145055,0.005115214
25640,4,-0.008873589,0.006139837,-0.001563523,0.0055093803,-0.0046398193,-0.010662289,-0.0063048396,0.0033995956
46448,4,-0.002481008,0.008869223,-0.0018175878,0.0067770295,-0.005288217,-0.008253537,-0.00217022,0.008176424
39511,0,-0.0076699946,0.005743999,-0.0022252165,0.0059351306,-0.0075268466,-0.015951736,-0.0042419024,0.009228779
25132,0,-0.006889362,0.0065771863,-0.002724275,0.0070109963,-0.008234309,-0.015969936,-0.0046314225,0.010289881
157295,0,-0.0069709904,0.005802272,-0.002094172,0.005626751,-0.008040769,-0.01618592,-0.0023088641,0.012069028
41627,4,-0.0022010766,0.009927176,-0.0015230961,0.006955914,-0.006068051,-0.0070802085,-0.0013476014,0.010370955
25569,0,-0.012030017,0.0034780856,-0.0012401342,0.003937699,-0.005713336,-0.01482987,-0.0057878904,0.004593428
27616,2,-0.0056997165,0.00489627,-0.005060762,0.0056040026,-0.009634037,-0.01725481,-0.0047252662,0.006999545
156872,0,-0.0077993628,0.005756531,-0.00068021566,0.004741166,-0.007849997,-0.015565522,-0.0014398806,0.011991084
21828,0,-0.009900935,0.004982194,-0.0022572055,0.0050136745,-0.006545067,-0.014463056,-0.0056236386,0.006413985
25517,4,-0.005156314,0.007928606,-0.0022699758,0.00528783,-0.002997417,-0.005150661,-0.005846398,0.0007828465
21126,0,-0.008433472,0.0045926124,-0.0029448457,0.00505393,-0.0073106363,-0.016243665,-0.004319623,0.009117464
22667,0,-0.0045368113,0.007851411,-0.0024071522,0.0061886255,-0.0062110014,-0.010076014,-0.002411209,0.008617831
42353,0,-0.008020811,0.005482599,-0.0021502413,0.0055240616,-0.0076622926,-0.016125115,-0.003246868,0.0103806
41951,0,-0.0049072728,0.00811591,-0.0025511757,0.0072675757,-0.0056903735,-0.010262117,-0.0041732136,0.0071672164
26210,0,-0.008972947,0.0038351826,-0.0018858761,0.0034240969,-0.0057384074,-0.013942856,-0.0032069255,0.005777954
46832,3,-0.012025308,0.0013834704,0.00095546246,-0.0006944537,-0.003016889,-0.010601347,-0.0011609271,0.0012491979
156767,0,-0.0070634987,0.0058201496,-0.000651896,0.0045431536,-0.0075789,-0.014979189,-0.00038396195,0.012010086
156927,0,-0.0055351816,0.0086500645,0.004954431,0.0042767953,-0.007715516,-0.0100918375,0.0038539357,0.0156118795
24481,0,0.0005572662,0.008996077,0.010284074,0.010453694,-0.013679627,-0.018253986,-0.003559295,0.016753696
20878,0,-0.008952128,0.0045373123,-0.0028123967,0.0048306137,-0.007366337,-0.016368337,-0.0043942183,0.009104472
42544,0,-0.008816807,0.005264703,-0.0015896261,0.0058099087,-0.007222999,-0.015636204,-0.004016595,0.009428598
25357,3,-0.013525892,0.0031664744,-0.0010980517,0.0033967793,-0.003061138,-0.012723984,-0.009669952,-0.003226038
25916,2,0.042213302,-0.046189398,-0.08321735,-0.01620956,-0.033466604,-0.08887614,0.025680985,0.012687644
42366,0,-0.008128941,0.005158838,-0.0016601384,0.0049584284,-0.0071364716,-0.01528362,-0.0028995052,0.009613391
26774,2,1.40070915e-05,0.0043343976,-0.007948156,0.00700796,-0.0122044105,-0.023325976,-0.0038173366,0.010920696
27815,0,-0.007908288,0.005924303,-0.0019675717,0.005391715,-0.007474713,-0.0149259325,-0.0032724813,0.0103899725
157898,0,-0.0076011084,0.0064585526,-0.0009480044,0.0059255287,-0.007965118,-0.014852123,-0.0024060607,0.012057595
25902,4,-0.0030004773,0.0079632215,-0.0023080483,0.005044233,-0.0039176345,-0.005602937,-0.0020466335,0.0040012784
25447,3,-0.03352468,-0.0044117533,0.02511406,-0.0045909025,0.009174235,0.00017980859,-0.036921274,-0.0420636
23199,0,-0.008665215,0.004710773,-0.0012643188,0.0037159938,-0.006775696,-0.0143827535,-0.0024317652,0.00890455
157734,0,-0.00834579,0.005608609,-0.00073066726,0.0051160026,-0.007876594,-0.0160396,-0.0019831844,0.0122438595
21158,0,-0.008524008,0.0043294877,-0.0008781813,0.0033722222,-0.0069128424,-0.014352342,-0.0012929887,0.009399777
22508,0,-0.008585449,0.005279083,-0.0017446615,0.0046031214,-0.0071238875,-0.01496903,-0.0032876544,0.009384736
157402,0,-0.0073289424,0.0057422724,-0.0015437305,0.004890317,-0.007520186,-0.014846323,-0.0016737282,0.011175828
22550,0,-0.008238317,0.0052313227,-0.0014313944,0.0043807756,-0.007129438,-0.014674732,-0.0026189536,0.009692302
40918,0,-0.004777219,0.008083399,-0.0016958341,0.006077485,-0.006564133,-0.010369981,-0.0021771416,0.009394139
23751,0,-0.008779464,0.0044788215,-0.0019821003,0.0040891506,-0.0073675252,-0.016020203,-0.0028320104,0.010042455
40877,0,-0.008459888,0.0048336573,-0.0019944087,0.0040732007,-0.0066950135,-0.014507201,-0.0028928258,0.008269506
28058,2,0.10684793,-0.10495581,-0.17038609,-0.030848496,-0.06194422,-0.18090272,0.052029297,-0.0018011723
28147,0,-0.00797132,0.006254472,-0.0014687553,0.0063225236,-0.008190984,-0.016032524,-0.003732985,0.011362813
23343,0,-0.008614441,0.004376024,-0.0009601936,0.002891004,-0.0066723228,-0.014445264,-0.0011650026,0.008723399
27827,0,-0.004785387,0.008468542,-0.0022434853,0.007436961,-0.006941162,-0.011323113,-0.0029825848,0.010465413
46816,0,-0.008665256,0.0045675375,-0.0021470264,0.004396932,-0.006637048,-0.015232578,-0.003631033,0.0077414103
46763,0,-0.008203348,0.0047239754,-0.0021371543,0.0045880787,-0.006946534,-0.015795033,-0.0029270928,0.008912951
27353,0,-0.009047072,0.0050560944,-0.0018902086,0.0047551636,-0.007570537,-0.01596411,-0.0036345199,0.010213865
27060,0,-0.008776218,0.0045799073,-0.002600938,0.004537761,-0.0073998943,-0.016323416,-0.0038849898,0.009709779
39603,4,0.02549724,0.059335914,0.024687693,0.038383003,0.0066503137,0.060264952,-0.029101852,-0.0013520475
27578,0,-0.008914832,0.004930407,-0.002221793,0.004818402,-0.0074609723,-0.016001439,-0.004075194,0.00947522
23207,0,-0.007599525,0.00583094,-0.0014449246,0.004696429,-0.0070920736,-0.013570655,-0.0023829862,0.0096241515
42056,0,-0.008713838,0.0048039686,-0.0010884553,0.004850561,-0.006934736,-0.01515433,-0.002667483,0.0091742575
20737,4,-0.0012501329,0.010560229,-0.002706319,0.007633332,-0.0068454593,-0.008085566,-0.0029302854,0.009336017
28151,0,-0.008619985,0.004736433,-0.0025783032,0.004944548,-0.0075644217,-0.016504377,-0.003970241,0.009774599
39090,4,0.011829789,0.027015496,0.012475938,0.020187978,0.00043708086,0.023016293,-0.01076366,0.0055660773
46483,0,-0.0039439723,0.008268572,-0.0010772571,0.0062060654,-0.0060969554,-0.009732045,-0.0017626807,0.009450233
157900,0,-0.008879507,0.0051782075,-0.0013982169,0.0051032975,-0.007244967,-0.015525617,-0.0032753367,0.009787217
23351,0,-0.009829484,0.003937084,-0.0021880195,0.0039753914,-0.0066836886,-0.015497705,-0.004003927,0.00810886
27082,0,-0.009552745,0.0050955527,-0.0015935525,0.0046529546,-0.007360298,-0.015514322,-0.0038070343,0.009781577
23431,0,-0.00885234,0.004158929,-0.0021539032,0.004053833,-0.0070737675,-0.015869536,-0.0033219531,0.008964155
46687,0,-0.00892782,0.004538689,-0.0028119683,0.00527443,-0.005948771,-0.014180593,-0.0043711513,0.0063309316
42777,4,0.00304202,0.012842562,-0.0034260824,0.008315805,-0.0047884993,-0.0027815923,-0.0024907812,0.0067268442
23173,0,-0.009637907,0.0039021634,-0.0016385019,0.0033706054,-0.006877184,-0.015514564,-0.0029545035,0.008907713
40561,0,-0.011638857,0.0035860818,-0.0004960224,0.003732279,-0.005887199,-0.014463192,-0.004557591,0.0057153683
27653,0,-0.008712307,0.0050670747,-0.0019657835,0.0048312843,-0.0071014427,-0.015056381,-0.0036566686,0.009301679
25567,0,-0.011007108,0.003744224,-0.001999095,0.004169535,-0.00612922,-0.015247541,-0.005780032,0.0050154757
157168,0,-0.0071220472,0.004913736,-0.0016459227,0.0046823844,-0.0071324855,-0.01585305,-0.001657296,0.009913512
42722,0,-0.006282447,0.0075313374,-0.0023675337,0.007112682,-0.0062647723,-0.012130994,-0.0045530796,0.007797824
22316,0,-0.008459307,0.004974073,-0.0018960312,0.004417224,-0.007381946,-0.015683137,-0.0028288737,0.010154735
25275,2,0.004647988,-0.0027247407,-0.017200418,-0.0017831326,-0.01155661,-0.02764991,0.0026891008,0.009625737
27588,0,-0.008729342,0.004002016,-0.002569098,0.003692193,-0.0070149675,-0.01596513,-0.0029585455,0.008782988
46907,0,-0.008691866,0.005381912,-0.0003600642,0.004059557,-0.0069451444,-0.013898341,-0.0018188171,0.009987004
39555,0,0.085102335,-0.071504645,-0.1332328,-0.015251048,-0.042236038,-0.121375464,0.031079642,0.0026711635
25818,4,-0.006372262,0.006162092,-0.0014161468,0.0037378054,-0.0043950304,-0.008159427,-0.0022526905,0.0020234743
157744,0,-0.00779156,0.005351756,-0.0012304932,0.004548846,-0.0075253025,-0.015529508,-0.0015398823,0.011588182
28197,0,-0.008709675,0.004621204,-0.0026265867,0.004920505,-0.007599484,-0.01672008,-0.0037129857,0.009580169
25894,2,0.12766883,-0.1379849,-0.24054655,-0.029448923,-0.09757538,-0.24532548,0.057009198,0.027351845
25415,0,-0.01590624,0.0049578547,0.0003134422,0.004213415,-0.00056061894,-0.010899376,-0.016763072,-0.013158892
22297,0,-0.00861061,0.0040157586,-0.0025081523,0.0036019199,-0.0068550445,-0.015795566,-0.0028878935,0.009019788
26004,0,-0.008732419,0.005013572,-0.001923006,0.004915975,-0.006897915,-0.014957383,-0.0034140367,0.008657996
157574,0,-0.0068787,0.0053570494,-0.0015949234,0.004818581,-0.007490903,-0.015464123,-0.0011734515,0.012014516
27385,2,0.0547451,-0.07617687,-0.09916271,-0.035026852,-0.029707152,-0.11276014,0.039243214,-0.012083138
46973,0,-0.00680455,0.006247543,-0.0014579333,0.004172176,-0.004538361,-0.0102301,-0.0030199494,0.005694296
156965,0,-0.0071826223,0.0057572573,0.00026037171,0.0039133057,-0.007146269,-0.0136679355,0.0006014854,0.01216658
40827,0,-0.008563833,0.0048016645,-0.002148345,0.0044461694,-0.0071562007,-0.015405517,-0.003403766,0.009029724
47202,4,-0.0050853025,0.007023379,-0.0004930757,0.0040304344,-0.0037047416,-0.0064998344,-0.0021365955,0.0047345515
25920,0,-0.008750401,0.0046648327,-0.0021516755,0.0045223515,-0.006542854,-0.01475505,-0.0039832145,0.0073326733
22631,2,-0.0070708003,0.0028450564,-0.004428018,0.002784349,-0.007260155,-0.01675193,-0.0018816441,0.008533571
42242,0,-0.0066537466,0.006337695,-0.0006063059,0.004784027,-0.006350346,-0.012317706,-0.0016792268,0.00878416
39389,0,-0.008077644,0.006132573,-0.0007203445,0.0038914774,-0.0051318444,-0.01245706,-0.003731005,0.0058230087
27547,0,-0.008517688,0.0050200354,-0.0021701902,0.004893454,-0.007230513,-0.0155677125,-0.003398044,0.009941494
26020,0,-0.008721096,0.005179422,-0.0023992024,0.00528715,-0.006478779,-0.0144355185,-0.004947966,0.00622157
40773,0,-0.009147521,0.0047011822,-0.001376301,0.0037683342,-0.006162256,-0.013614597,-0.0024210364,0.007286774
41645,0,-0.0087438505,0.0056169033,-0.0019693114,0.005339667,-0.007243719,-0.014983084,-0.004216099,0.009143809
27726,0,-0.008459652,0.0052554887,-0.0021928623,0.005066961,-0.0075200647,-0.01570898,-0.0036655404,0.010148035
24818,4,-0.0045769066,0.008681845,-0.0014875829,0.00484892,-0.0011682212,-0.0016920641,-0.0069859065,-0.004200324
27104,0,-0.007961649,0.00577382,-0.0019851774,0.005212454,-0.007399045,-0.014821177,-0.0033344105,0.009911725
41254,0,-0.008449275,0.0052828696,-0.0019429699,0.0047310293,-0.007058747,-0.014816333,-0.0033127107,0.009134674
