id,p_label,1,2,3,4,5,6,7,8
39529,0,-0.0078091156,0.0084304325,-0.009742647,-0.012310116,0.0030491091,0.017935112,0.01023265,0.010969304
23135,0,-0.007433282,0.009686377,-0.007968552,-0.008883415,0.0046787523,0.017407876,0.012452602,0.013127662
27218,0,-0.006685734,0.009930976,-0.0094973855,-0.010221167,0.006116636,0.0151857175,0.010836415,0.013663698
157629,0,-0.0076030716,0.009654056,-0.008709557,-0.006747801,0.007916246,0.01446398,0.010824122,0.01159157
25539,0,-0.008660616,0.009163894,-0.008171082,-0.009657507,0.0039584786,0.016238209,0.0092807,0.010225955
23335,0,-0.007327134,0.009655211,-0.008574281,-0.009519867,0.0049126633,0.01791108,0.012414575,0.013080772
157457,0,-0.0073263105,0.01160676,-0.008629866,-0.0063524377,0.009998269,0.01587012,0.012044065,0.013667481
39239,0,-0.009383697,0.00823861,-0.0064481273,-0.0065182317,0.0038475618,0.016482998,0.01105085,0.009146579
23549,0,-0.0077152606,0.009743117,-0.01000239,-0.0075627994,0.010335617,0.010264445,0.007993072,0.012393057
157939,0,-0.0070203263,0.010204341,-0.011490747,-0.007905813,0.011729345,0.010078289,0.008281831,0.013564069
158143,0,-0.0038978402,0.010614239,-0.00504601,0.0002765637,0.005060211,0.017916393,0.014987681,0.0125915315
27687,0,-0.006133957,0.009404182,-0.011469688,-0.008900007,0.010791272,0.0119663365,0.008918211,0.012957241
39373,0,-0.0034882855,0.0043306146,-0.008754518,-0.007821493,0.004578557,0.023453213,0.014432814,0.007237835
46493,0,-0.007614849,0.009100676,-0.008472238,-0.008777637,0.0053450353,0.015961189,0.010200284,0.011109421
21216,0,-0.006466655,0.008791469,-0.008549832,-0.0085007455,0.0048511326,0.018063702,0.012261763,0.0120321475
157311,0,-0.005567426,0.01117162,-0.009685196,-0.0067785587,0.009251073,0.013229489,0.010894623,0.014360607
39168,0,-0.006054474,0.006879475,-0.0075944625,-0.009100808,0.0025418997,0.018845186,0.0129463,0.012156352
47289,4,-0.002822237,0.003804069,-0.005819179,-0.00024304353,0.004579976,0.022689201,0.015366629,0.004442863
26622,0,-0.0063451957,0.008305285,-0.008475281,-0.009290343,0.0040241927,0.018527415,0.012319464,0.011945801
25335,4,-0.007861974,0.004813811,-0.0066562295,-0.0048959795,0.0030483678,0.018969845,0.009756766,0.00319382
28096,0,-0.007025892,0.010463998,-0.0088164285,-0.009856908,0.005633451,0.016072396,0.011535808,0.014108252
46581,4,-0.0018227994,0.0030781422,-0.0053211525,0.0023586396,0.0042911097,0.022907998,0.013725009,0.0017683981
157670,0,-0.0072128773,0.0097143315,-0.010543443,-0.006047597,0.011908621,0.010535676,0.008332681,0.011653729
41063,4,-0.002867967,0.004189208,-0.0076518245,-0.0028891359,0.004375633,0.02207807,0.013756894,0.0058402
21250,0,-0.0064368714,0.00967861,-0.009795822,-0.010642068,0.0058607124,0.016275786,0.010782108,0.0133408215
21625,0,-0.0075040553,0.009805337,-0.008806262,-0.010131158,0.0048021413,0.015314825,0.010351032,0.012992704
40879,4,-0.0038632061,0.0038877223,-0.0073817484,-0.0031217989,0.004307922,0.021195706,0.012925144,0.0041113747
23485,0,-0.0067184735,0.010340236,-0.00973624,-0.008646609,0.008651145,0.014270712,0.010482661,0.01303713
22348,0,-0.00838208,0.0095255,-0.008377157,-0.00992115,0.0046561696,0.016132876,0.010278005,0.011321841
157192,0,-0.007189883,0.00943134,-0.009861104,-0.0055910945,0.010669224,0.011307038,0.0090152025,0.010655675
22641,0,-0.0069161206,0.008678898,-0.008598212,-0.0088649355,0.0046562776,0.017334688,0.011302419,0.011376945
21369,0,-0.0057419967,0.007471971,-0.007725425,-0.006411966,0.00465025,0.018713009,0.012844242,0.010202568
21186,0,-0.0066939276,0.009083033,-0.010234848,-0.0090469755,0.008234765,0.012861274,0.008721404,0.011841631
27133,0,-0.007327305,0.009521812,-0.007925674,-0.010402413,0.0032347217,0.018280525,0.013094552,0.014398091
46454,1,-0.007802846,0.008868717,-0.0073039606,-0.005454717,0.006821975,0.016674314,0.01211907,0.010260511
22454,0,-0.0073631015,0.009962123,-0.008873686,-0.00959719,0.0052943043,0.015963312,0.010968991,0.012995178
