id,p_label,1,2,3,4,5,6,7,8
39529,0,-0.001086263,-0.0025617182,0.01773867,-0.003085548,-0.01308576,-0.008927526,0.004671812,0.0068822475
23135,0,-0.00065893494,-0.0036789495,0.018971087,-0.0038735643,-0.011677146,-0.006523758,0.005417429,0.0062482962
27218,0,-0.0010905396,-0.0030316245,0.018333726,-0.0038157143,-0.0110838935,-0.0073834173,0.004630506,0.0064470125
157629,0,-0.0008707456,-0.0043310598,0.020110313,-0.005275484,-0.013473574,-0.008225586,0.006738648,0.0073821666
25539,0,-0.001274677,-0.002764834,0.01766726,-0.002672093,-0.0136016235,-0.0088914335,0.0046030283,0.00654029
23335,0,-0.0007633809,-0.0033562966,0.018618692,-0.0035823658,-0.011622436,-0.0067802556,0.0050859377,0.006278162
157457,0,0.0007331073,-0.005920522,0.02224471,-0.0047583226,-0.013129229,-0.0032588728,0.0084487125,0.0056358473
39239,0,0.00026599504,-0.0054712202,0.019984163,-0.0044453014,-0.016618324,-0.0075365305,0.008024678,0.0062151337
42396,0,-0.0010206625,-0.0033468306,0.019062974,-0.0043982454,-0.012392821,-0.008297253,0.005566053,0.007001073
23549,0,-0.000870429,-0.0034715496,0.018297594,-0.00498794,-0.012380011,-0.008842625,0.005000636,0.007030816
157939,0,-0.0011495929,-0.0031496044,0.018562159,-0.004974453,-0.011489021,-0.008452639,0.0049808137,0.007257822
158143,0,-5.470589e-06,-0.004101567,0.022100754,-0.0026820675,-0.010115828,-0.0019868165,0.0064320043,0.005507921
27687,0,-0.00077695586,-0.0033230074,0.018197201,-0.004702596,-0.01177921,-0.008165471,0.005022824,0.006683671
39373,0,-0.00038236007,-0.0035123713,0.01895881,0.00023843907,-0.013170227,-0.004795652,0.0048071295,0.0045073805
46493,0,-0.0008544903,-0.003845876,0.019407796,-0.0042370427,-0.012946527,-0.0076554306,0.00598529,0.0067046927
42716,0,-0.00093926676,-0.0035049058,0.018848237,-0.004075326,-0.013945479,-0.008837637,0.0060979277,0.006970088
21216,0,-0.00064017624,-0.003389055,0.018520264,-0.0032475367,-0.010636542,-0.0056809597,0.004852824,0.0056230957
157311,0,-0.00045858696,-0.0033023395,0.019447194,-0.0039558187,-0.010118995,-0.0052918047,0.00518775,0.006130009
39168,0,-0.00065385364,-0.0032944493,0.01992638,-0.0025165398,-0.011188399,-0.0055764206,0.0051744655,0.0060138917
47289,4,0.0001496207,-0.0049180817,0.019877333,-0.0015964694,-0.012392703,-0.0033841655,0.0060013123,0.004044215
26622,0,-0.0008846428,-0.0031165928,0.018494865,-0.0026909094,-0.010702973,-0.0057534687,0.0045548677,0.0056147063
25335,4,-0.00020435639,-0.0035815965,0.01742941,0.0004571639,-0.015215151,-0.0061852895,0.0049245097,0.003661614
28096,0,-0.0010084901,-0.0032574702,0.0188974,-0.004162144,-0.011228494,-0.007278193,0.00505545,0.0067714537
46581,4,-2.6721507e-05,-0.004704289,0.020304307,-0.0008949246,-0.01249698,-0.0032131076,0.0062483363,0.0038539069
157670,0,-0.00023258291,-0.0044172183,0.019650586,-0.005566964,-0.01251029,-0.0071401857,0.006665416,0.006546407
21250,0,-0.001092393,-0.0028127544,0.018220313,-0.0035533346,-0.011454623,-0.007770758,0.0045288056,0.006568563
21625,0,-0.0011892077,-0.00291235,0.018121129,-0.003780298,-0.011477599,-0.00802258,0.0044539906,0.0066967243
23485,0,-0.0007165484,-0.003464803,0.018302206,-0.004607359,-0.012223342,-0.00808204,0.005247377,0.0067002373
22348,0,-0.0010828394,-0.0033676233,0.018235441,-0.0037108753,-0.012877692,-0.007962365,0.0053631254,0.006613319
157192,0,2.525188e-05,-0.0047488622,0.020122502,-0.0052951984,-0.013412543,-0.0065848455,0.007532656,0.006348693
22641,0,-0.00089643523,-0.0032018367,0.018246608,-0.002991315,-0.011116248,-0.006187372,0.004716359,0.005739455
21369,0,-0.00043834746,-0.0038296878,0.01898091,-0.0026363041,-0.010988168,-0.004607763,0.005224161,0.0049336096
21186,0,-0.0011482835,-0.0028859228,0.017938145,-0.0038303249,-0.011724522,-0.008240487,0.0045467094,0.0065307403
27133,0,-0.0009436272,-0.0032448545,0.019119896,-0.0034625642,-0.0105429515,-0.006123759,0.004781209,0.006279965
46454,1,0.00037579797,-0.005508391,0.02003143,-0.004784122,-0.01574257,-0.0069896467,0.00799939,0.00594231
22454,0,-0.000958059,-0.0033505298,0.018267343,-0.0039764084,-0.011344459,-0.007099323,0.0049628913,0.006365142
22913,0,-0.000870863,-0.0032369718,0.018478788,-0.0040102713,-0.012348389,-0.008094158,0.0052069686,0.006542527
23145,0,-0.00088587217,-0.003354095,0.018618593,-0.0038567875,-0.011563309,-0.007032376,0.005158752,0.006445748
25086,0,-0.0011452176,-0.0023152195,0.018458197,-0.0029331297,-0.011092974,-0.007434346,0.004102625,0.006858795
23021,0,-0.00042321905,-0.003425993,0.018347163,-0.0029601492,-0.012202147,-0.0064016394,0.005005531,0.0057736756
27971,4,0.0001551602,-0.0035789218,0.017705783,0.00431641,-0.008781277,0.0016068295,0.0030222386,-0.0006976817
157018,1,0.0003771074,-0.0061043017,0.021189846,-0.0055281203,-0.015608959,-0.006043952,0.009132516,0.0061880695
42582,4,0.00081650354,-0.0036047343,0.017647795,0.004143741,-0.011550963,-0.0006368421,0.0039014108,3.1339005e-05
20185,0,-0.0009623673,-0.003013771,0.017446572,-0.0027121454,-0.012749067,-0.00787155,0.004613638,0.0058630453
39909,0,-0.0010041054,-0.0034374222,0.018713081,-0.0031882543,-0.01296016,-0.007328812,0.0056347325,0.0064176945
26040,2,0.023878438,-0.021184526,-0.06499484,-0.12159767,0.07912059,-0.056509856,-0.047725596,0.011712463
157085,0,0.00021375902,-0.007157324,0.022855483,-0.005670665,-0.014022162,-0.0040782876,0.008918725,0.0064632604
157445,0,0.000455942,-0.0057897083,0.021651238,-0.0051254574,-0.013677513,-0.004586432,0.008180704,0.0063575553
27242,0,-0.00087115355,-0.0031262413,0.018487291,-0.0030150004,-0.010454182,-0.005776327,0.004609175,0.0057833763
26297,0,-0.001223173,-0.002724953,0.018381335,-0.003717173,-0.011551365,-0.008195356,0.004564494,0.006969967
21590,0,-0.0006244369,-0.003976453,0.019049274,-0.0036027879,-0.012359519,-0.006562952,0.0057635233,0.0057572285
39400,4,0.0002174452,0.000104185194,0.027447777,0.023343388,-0.0110677965,0.013921205,0.0009583123,-0.011443036
25640,4,-0.00071373954,-0.002989158,0.01768834,0.0006000884,-0.014349615,-0.0064152665,0.0043574497,0.0043738326
46448,4,6.0992315e-05,-0.0043362565,0.018980358,-0.00039161555,-0.012324134,-0.0034926496,0.0053361207,0.0034967521
39511,0,-0.00097568147,-0.0030965842,0.018556293,-0.0035235267,-0.01140794,-0.0070969127,0.0048968047,0.0065336255
25132,0,-0.0012212638,-0.00253967,0.018475559,-0.003254367,-0.010483189,-0.0070593767,0.004274346,0.006672834
157295,0,-0.00094250403,-0.0031223148,0.019017559,-0.004735643,-0.010635441,-0.0072387084,0.005063094,0.0070065362
25569,0,-0.001224855,-0.0029351413,0.017296946,-0.0021163374,-0.01493747,-0.009205222,0.004775457,0.006273833
27616,2,-0.0029676687,-0.00038848817,0.018068157,0.0017134342,-0.010501664,-0.009457238,0.0015242472,0.006374414
156872,0,-0.00084281154,-0.0035429485,0.019425388,-0.0044980235,-0.011849631,-0.0072358996,0.0056402385,0.0068511246
21828,0,-0.0010728482,-0.0027309135,0.01819849,-0.0026952736,-0.012120331,-0.007547479,0.004703231,0.006101244
25517,4,5.6901947e-05,-0.0037668124,0.0173717,0.00235961,-0.01472999,-0.0044515654,0.004416868,0.0021615336
21126,0,-0.001094671,-0.0027535837,0.017902952,-0.0041487273,-0.011943717,-0.008867355,0.00448858,0.0068533914
22667,0,-0.0004929621,-0.0036021732,0.018661328,-0.0016261786,-0.01087784,-0.004113961,0.004863307,0.0045584096
42353,0,-0.0011074562,-0.002958469,0.018386297,-0.004104601,-0.011421617,-0.007928025,0.0048742928,0.00696971
41951,0,-0.00059572235,-0.0034868792,0.018530747,-0.0014561936,-0.012390465,-0.005443223,0.0052266754,0.004900246
26210,0,-0.00073264167,-0.0036973748,0.018108603,-0.0036938023,-0.014277518,-0.008762922,0.005729012,0.0061727567
46832,3,0.00035239756,-0.0057030413,0.019383624,-0.00421134,-0.018495461,-0.008628223,0.008721963,0.0053934557
156767,0,-0.00065968,-0.004048191,0.020274583,-0.005125338,-0.011829708,-0.006730411,0.006457545,0.007065431
156927,0,0.00049761124,-0.0067242943,0.021915734,-0.005682707,-0.013449289,-0.0041701905,0.00836502,0.006111513
24481,0,-0.0028356742,-0.0020089112,0.02136696,0.0042109247,-0.014272822,-0.01314795,0.0017046854,0.0056678494
20878,0,-0.0012844279,-0.0026713517,0.017857779,-0.0039823893,-0.011653639,-0.008679237,0.0043672994,0.006923181
42544,0,-0.0014483724,-0.0025999472,0.018359028,-0.0033868402,-0.011945814,-0.00840202,0.0046835504,0.007059914
25357,3,-0.0006330088,-0.0027490743,0.016540015,0.0015540104,-0.018727444,-0.0095363,0.004532531,0.0046683373
25916,2,0.008532897,-0.014511896,-0.009358708,-0.04249021,0.013437565,-0.019570094,-0.007109886,0.0065478655
42366,0,-0.0011023097,-0.0032748692,0.018918157,-0.004181668,-0.012277182,-0.00810248,0.0054917783,0.0069323825
26774,2,0.00022844039,-0.002735475,0.015725112,-0.0049516186,-0.0052032396,-0.009705896,0.0007374175,0.0058095
27815,0,-0.00084882975,-0.0031802915,0.018385794,-0.0034095142,-0.010896832,-0.0064111724,0.0047393516,0.006097383
157898,0,-0.0007705521,-0.0033473223,0.019473307,-0.003926644,-0.011145536,-0.0063099265,0.005374074,0.0064978143
25902,4,0.00044247694,-0.004276909,0.017708173,0.0003357362,-0.012776852,-0.0034114309,0.004888132,0.0023032632
25447,3,-0.0052180868,0.0031795762,0.01522392,0.03152728,-0.053761274,-0.031329732,-0.0006071888,-0.003597254
23199,0,-0.0007615164,-0.003565209,0.01857106,-0.0035679992,-0.01222197,-0.0070049986,0.0052884817,0.006081105
157734,0,-0.0008111093,-0.0034638382,0.019392166,-0.0046773013,-0.011132043,-0.0069990344,0.0054957457,0.00678127
21158,0,-0.000442449,-0.0039049052,0.018988142,-0.004697524,-0.013058053,-0.0079994425,0.0058057383,0.0065742536
22508,0,-0.000952743,-0.0032814685,0.01854468,-0.003630897,-0.01163031,-0.007001348,0.004992325,0.0063781636
157402,0,-0.0006998312,-0.0035505407,0.019282542,-0.004766099,-0.011413841,-0.0071954094,0.0056019053,0.0067295944
22550,0,-0.00087937526,-0.0035375375,0.018804498,-0.0037037376,-0.011658616,-0.0066887327,0.005236864,0.00623444
23751,0,-0.0011328813,-0.0032014642,0.018516626,-0.00460352,-0.011704752,-0.008302163,0.0050083622,0.007030613
28058,2,0.0380556,-0.034982257,-0.07547334,-0.13086532,0.09366234,-0.04622101,-0.06527498,-0.0052151056
28147,0,-0.001245277,-0.0028847493,0.018999191,-0.0037490856,-0.0102323815,-0.0067296997,0.0045680627,0.0068562506
23343,0,-0.0004149191,-0.0042688493,0.018976424,-0.0046099257,-0.012740646,-0.0070794784,0.006282434,0.006151094
27827,0,-0.0004648622,-0.0032744817,0.018392626,-0.0015755706,-0.01035526,-0.004277855,0.0043527856,0.004769436
46816,0,-0.0009169001,-0.0033983514,0.01840097,-0.0038821474,-0.012913819,-0.008111011,0.005542215,0.0065494413
